1,2,3,4,5,6,7
39.85993,63.92631,93.2572,117.6996,141.0139,163.2001,193.6591
37.22768,64.67838,92.50513,114.3153,134.6213,160.5678,191.0269
21.38542,34.7513,55.69119,69.94814,81.97743,91.33355,100.6897
19.6033,31.18707,47.67166,61.03754,73.9579,82.86849,91.33355
44.58688,72.14056,92.68057,115.2245,134.2616,154.8016,176.3436
50.09761,78.15227,102.7001,123.7411,145.9024,162.448,180.8738
41.08004,66.62982,92.1796,116.2265,135.2635,157.3065,177.3456
45.58882,70.13666,91.17764,112.2186,136.2655,158.3084,179.8504
45.87653,70.69498,93.63324,119.5798,142.8941,166.4144123262771,189.9549459022394
43.08395,71.79478,92.68057,111.8765,136.5422,159.40762029570206,182.25245169177003
39.4839,59.7899,80.84798,103.0342,123.7162,145.5286045732591,166.75119561188728
39.07613,65.12689,91.17764,118.2304,139.2714,163.1917028046915,186.88201447437962
46.59077,71.63958,109.2128,125.745,148.2889,173.95597691192495,199.0995700742743
63.12299,84.16399,99.19327,116.7274,136.2655,156.06617792078333,176.3365885409831
38.07418,62.62201,78.65324,97.18936,108.2108,126.6861420842859,144.7847885129695
38.57516,58.11323,82.16008,101.6981,117.2284,138.27034685602888,158.50472177514814
40.07809,65.12689,89.17375,109.7138,131.2557,161.3143,185.3611
47.09175,73.64349,97.69034,116.7274,133.2596,149.7919,183.8582
54.6064,77.15031,100.1952,127.2479,151.2948,183.8582,215.9207
51.60054,67.1308,90.17569,114.2225,138.2694,164.8211,185.3611
40.07809,65.62787,88.1718,113.2206,134.2616,157.14109324145525,179.82130070913576
36.07028,65.12689,84.66496,111.2167,132.7587,155.44814215428244,178.0837446813241
38.57516,58.11323,85.66692,105.706,124.2421,146.77887536140145,168.44163163818513
37.57321,61.62006,93.18155,116.2265,143.7801,169.78198399238175,195.12218050227796
40.57906,62.62201,82.66106,108.2108,130.7548,153.21666197237852,175.35653257459433
42.08199,60.61811,82.66106,108.7118,131.2557,153.9993926377663,176.2467196446878
35.72353,53.77331,74.07932,95.13739,119.43006133871845,141.7147464242115,162.9782652192373
35.56931,62.62201,86.16789,106.7079,131.34356823761914,154.4559834377602,177.39201778422972
45.58882,69.63568,97.69034,120.7352,144.2811,170.3319,195.3807
51.60054,71.13861,90.67667,113.2206,134.7626,152.7977,175.8426
46.59077,71.63958,93.18155,129.7528,152.2967,171.3338,191.8738
44.58688,64.62592,85.66692,115.7255,138.2694,170.3319,193.3768
49.09566,74.14446,95.68643,113.7216,132.2577,153.60135372911674,174.92645459025834
48.59468,69.1347,86.16789,109.2128,131.7567,153.18743697111537,174.5435348234521
37.07223,64.12494,92.1796,114.7235,140.2733,165.19140323382868,189.67125438089676
44.58688,70.63763,101.1972,114.2225,131.7567,154.44010957218217,176.63224476743653
39.57711,66.12885,91.17764,116.2265,142.2772,166.8662042673774,191.2316293668767
41.58102,67.63177,97.69034,121.7372,150.7938,177.02728999748118,202.9508990712672
43.08395,69.1347,95.18546,117.7294,141.71583516023185,164.98396579377084,188.6855080360575
44.58688,71.13861,95.18546,119.7333,143.3932023808315,166.35950033397395,189.97978746101938
35.56931,63.62396,89.17375,112.2186,135.2635,160.3123,179.8504
44.0859,66.62982,89.17375,111.2167,135.7645,155.3026,175.8426
44.0859,66.12885,91.17764,118.2304,140.2733,163.8192,186.3631
37.07223,62.12103,86.16789,112.7196,137.2675,155.8036,179.8504
44.58688,69.1347,98.69229,121.2362,146.786,171.89759799108256,196.71190835140345
48.59468,76.64934,98.19131,122.7391,147.287,170.82338347470358,194.67861769578747
50.09761,73.14251,98.19131,120.7352,139.2714,161.76723853158546,184.22261243798908
41.08004,72.64153,93.18155,110.7157,137.7684,161.07156372888534,184.39389646227863
49.59663,67.1308,86.66887,110.2147,129.7775,150.99356684152323,171.96343142349502
46.59077,68.63373,95.68643,117.7294,139.7723,163.34881730501885,186.6097794585956
47.59273,70.13666,94.1835,115.2245,138.48775853744206,160.86995270747903,183.58908915890362
37.07223,60.61811,82.16008,113.7216,138.06996787356877,161.52687097633682,185.10691660827746
42.08199,58.11323,83.66301,108.7118,132.7587,153.2987,175.3416
46.0898,66.12885,90.67667,115.7255,141.7762,161.3143,182.8563
43.08395,70.63763,95.18546,118.2304,141.2753,166.825,192.3748
44.0859,68.13275,92.1796,119.2323,141.7762,165.3221,191.3729
48.59468,70.13666,94.1835,115.7255,137.7684,160.58215450834052,183.187034030225
53.60444,77.65129,99.19327,119.7333,144.7821,167.7426327971375,190.8801686810595
47.59273,69.63568,93.18155,117.7294,138.7704,161.6103445124094,184.3281468463088
44.58688,76.64934,98.19131,120.2343,149.7919,174.38875158555584,199.2908058761529
50.59858,75.64739,95.68643,116.7274,139.2714,161.46547967903354,183.81855306551864
35.34749,67.68668,93.63324,121.1208,146.5307,171.81731174085522,197.09782970554153
48.0937,76.14837,103.2011,131.7567,155.30274269021294,179.00419449432223,204.00925769560257
41.08004,69.63568,94.1835,119.7333,143.86053779608534,167.27851955440659,191.33212979210236
49.09566,71.63958,97.69034,118.2304,143.7801,165.8231,187.866
41.58102,63.12299,89.67473,112.7196,137.2675,166.825,192.8758
44.0859,70.63763,98.19131,127.2479,155.8036,181.3533,207.4041
49.59663,71.13861,95.18546,119.2323,147.287,171.3338,201.3924
41.74012,73.70328,103.8985,136.9314,168.4646,191.4029,211.7089
42.08199,72.14056,101.6981,146.786,174.3397,190.8719,213.4158
52.10151,76.14837,97.69034,120.2343,139.7723,161.3143,186.8641
55.27746,81.22401,109.8028,132.7411,160.9439,189.5227,218.4776
45.08784,65.12689,88.67278,116.2265,143.7801,168.20958322014778,192.3648078300825
45.08784,68.75916,89.67473,113.2206,133.7606,155.88985101524324,177.9153543051728
50.53758,71.14787,100.7928,127.2479,150.7938,175.6724982333097,200.38920067780924
46.0898,75.64739,97.18936,121.2362,149.2909,173.6204239978877,198.23042617336205
35.56931,60.61811,85.66692,103.6161,123.6618,146.08415551946499,167.82440374545837
46.59077,71.13861,91.17764,116.7274,141.7762,164.95454454396503,188.21576879800074
37.22768,59.7899,85.36043,110.931,135.5545773030895,159.25696384415212,182.77995118678484
44.0859,63.12299,81.6591,101.9221,125.09764823226597,146.47671188566827,167.47454653734906
40.57906,63.62396,85.66692,109.7138,134.2616,159.8114,191.8738
43.19693,60.34285,87.67082,111.7594,139.7723,159.8114,182.84396751087854
23.0449,32.56345,44.0859,53.10347,70.63763,83.66301,99.69424
21.041,34.56735,47.59273,64.62592,75.64739,83.16203,96.18741
47.09175,71.13861,94.1835,120.2343,146.285,168.328,191.8738
42.08199,69.63568,94.68448,121.2362,150.7938,188.868,212.4139
48.0937,71.13861,103.2011,130.2538,148.2889,173.8387,209.909
42.58297,63.12299,82.66106,104.704,126.246,150.7938,179.3495
32.06247,58.6142,90.17569,118.2304,139.7723,165.17293196245888,189.9806405114827
44.58688,64.62592,87.67082,110.2147,133.7606,156.67185148603454,179.15957329344366
45.58882,70.13666,90.67667,118.2304,141.7762,164.9587160521405,188.23091957139235
58.11323,77.15031,95.18546,117.7294,145.784,168.4966913075311,191.4088534780749
45.58882,64.12494,85.16594,105.706,127.7489,149.57060729298863,170.90951971700832
50.59858,77.65129,93.68253,111.2167,131.2557,151.7556427797571,172.52391200583776
39.07613,62.62201,85.66692,108.7118,132.89572767814545,155.8092546436337,178.60055585734796
45.83943,66.49402,97.8825,121.0109,145.1022250469318,169.13913643971836,193.4444725418807
48.59468,69.63568,110.7157,134.2616,158.3084,182.3553,203.3963
49.59663,73.64349,102.1991,123.2401,147.287,169.8309,193.66625760980168
45.08784,63.62396,92.68057,121.7372,142.7782,167.11769948586533,191.02862954454127
42.58297,61.11908,84.66496,103.2011,125.745,148.01824043636614,169.5660201012779
53.10347,80.65715,117.7294,161.3143,183.8582,213.9168,243.9753
51.60054,78.15227,105.706,125.745,149.2909,173.8387,205.4002
45.58882,70.63763,99.69424,121.7372,146.786,171.3338,197.3846
47.59273,78.65324,110.2147,131.7567,168.8289,187.866,215.4197
56.10932,84.66496,109.7138,138.2694,162.3163,187.02150785037085,212.4407706817849
69.63568,94.68448,121.2362,147.7879,167.326,190.98603903208993,215.64958681083357
51.60054,83.16203,110.2147,135.2635,171.3338,198.88754917922802,226.97546471870731
51.09956,79.15422,110.2147,138.2694,167.326,194.37191298995978,221.73288673278927
46.59077,64.12494,85.66692,106.2069,128.7509,150.73060291463102,172.19887135202816
50.59858,78.15227,94.1835,110.7157,131.7567,152.39678859651175,173.30442419751586
45.08784,68.13275,89.17375,112.2186,135.5341701034432,157.6711636666737,180.05034864829463
34.56735,64.12494,84.16399,102.1991,126.65112987922485,149.0043138114372,171.14946235788335
41.08004,64.12494,84.66496,105.205,127.7489,150.7938,181.3533
51.60054,76.79453,91.75817,110.3672,126.246,146.285,168.8289
39.57711,74.64544,104.203,125.244,151.2948,170.3319,190.8719
53.10347,85.66692,105.205,131.989,156.4314,174.4812,209.0766
39.57711,67.63177,96.18741,126.7469,164.3202,192.87633483931313,221.36328711301366
59.11518,85.66692,112.7196,142.7782,166.825,192.021959626923,217.9425879731765
47.09175,73.64349,102.1991,127.2479,148.7899,173.2195180429292,197.6812866149741
43.08395,71.63958,101.1972,127.2479,153.2987,179.15561393537698,204.99186242308735
46.0898,70.13666,92.68057,111.7177,131.2557,153.07767421844213,174.6972188552847
46.0898,72.14056,104.704,135.2635,154.8016,180.2675149248923,205.76924318734973
52.10151,77.15031,107.2089,137.2675,160.59688401987077,184.67631965737746,210.2097463552616
53.60444,71.13861,98.89776,125.2204,148.10946610601047,171.14346696558118,194.8295116739559
44.0859,73.64349,108.2108,141.7762,166.3241,199.3885,226.9422
51.09956,72.14056,98.69229,129.2518,151.2948,174.8407,197.8856
59.11518,96.18741,126.7469,146.786,168.328,194.8797,224.9383
53.60444,79.6552,110.2147,135.2635,155.3026,177.8465,199.3885
50.25525,82.15886,102.7001,126.7674,147.3777,170.04370758558568,193.34547598142711
54.10542,74.64544,94.1835,117.2284,140.2733,162.39139503684135,184.6172291767918
53.10347,75.64739,109.2128,137.7684,161.25323361211645,185.758277638361,211.55086948711005
59.61616,77.15031,108.2108,136.7665,159.25535550891203,182.7382687472402,207.4887530061527
54.10542,82.16008,102.1991,122.2382,149.7919,173.16035683764724,196.98139525400728
72.64153,90.67667,112.2186,138.2694,164.3202,187.74182615849543,211.95815487858613
60.11713,87.67082,108.2108,128.7509,150.2946787813757,171.3042056836796,193.95104067874826
47.09175,75.14642,98.19131,123.7411,147.0424194341439,169.7808050724046,193.52819797359183
61.11908,90.67667,120.2343,147.287,170.3319,192.3748,215.4197
56.6103,82.16008,109.7138,133.7606,165.8231,196.8836,224.9383
54.10542,79.15422,108.2108,142.7782,170.3319,194.3787,223.4353
52.10151,75.64739,103.702,129.2518,157.3065,189.369,216.9227
39.07613,67.1308,98.19131,124.743,163.3182,192.222870665374,220.86453947490173
48.0937,77.65129,104.203,136.2655,161.8153,187.61030407075089,213.900930637368
42.08199,76.14837,103.702,130.2538,158.3084,184.5550935530835,211.1229049572337
49.09566,73.64349,101.1972,124.2421,157.8075,184.25482275403635,210.64303031907156
35.06833,55.10737,78.65324,101.1972,133.7606,158.70423689565104,182.78786752674796
39.07613,70.13666,92.1796,114.2225,139.2714,162.93333081715664,186.5999737624955
44.74841,69.19083,95.13739,113.9392,137.6881972365785,160.4787724087729,183.49226291889426
39.57711,61.62006,88.67278,113.2206,137.6875712401046,161.43125266749038,185.09831642000262
50.09761,79.6552,106.7079,134.2616,164.3202,201.3924,230.449
47.59273,83.16203,110.7157,133.2596,165.8231,199.8895,223.9363
39.07613,67.63177,98.69229,123.2401,158.3084,187.3651,212.4139
42.08199,70.63763,100.6962,130.7548,160.8133,189.369,220.9305
42.08199,60.61811,87.16985,110.7157,138.7704,163.45008039287714,187.45367060823042
49.59663,71.13861,93.18155,115.7255,137.7684,160.23904925141113,182.61638110375281
42.08199,66.12885,91.67862,113.2206,137.7684,161.61043058970304,185.0764797471922
42.58297,67.63177,97.69034,126.3485,148.2889,173.42588540473488,198.3822812960554
55.10737,76.64934,108.2108,131.7567,154.3006,179.1545267300897,203.97503884958974
47.59273,78.65324,108.7118,133.2596,166.825,194.4241458814508,222.27960563825525
48.13275,71.44705,92.50513,113.5632,136.51556187363457,158.30717385213768,180.49368623165293
46.59077,75.14642,102.7001,123.2401,146.94912333903136,170.18725654552338,194.27609365254858
48.13275,68.43875,91.00098,113.9392,133.8692,154.1752,176.3614
44.9268,70.58321,91.47585,111.5215,133.8258,154.4361,174.4817
45.08784,72.64153,96.68839,123.7411,143.2792,170.3319,202.8953
45.08784,77.15031,100.1952,122.2382,144.7821,166.3241,189.8699
45.08784,74.14446,105.205,126.246,146.285,170.8329,194.8797
51.09956,74.14446,103.702,140.7743,170.8329,198.8875,221.4314
56.6103,77.15031,95.68643,116.7274,141.7762,162.8172,192.3748
43.08395,71.63958,101.6981,129.2518,149.7919,185.3611,211.9129
39.57711,71.13861,101.6981,129.2518,155.3026,181.73726200184714,208.2024960334242
44.58688,72.14056,107.2089,139.2714,169.3299,197.88409789279407,226.47079035918318
45.17326,63.52489,86.67618,107.0041,131.2848,154.02986868673108,176.20753131653606
38.07418,59.11518,77.65129,101.1972,120.7352,141.92226218864187,162.59883971165112
50.09761,68.63373,97.69034,118.2304,138.7704,162.09341044517365,184.95723002628063
46.59077,76.14837,100.1952,121.2362,142.2772,165.34079639183264,188.57720280819717
47.09175,69.63568,92.1796,120.2343,143.4775364269218,166.18406718197062,189.51014906815266
51.09956,70.13666,90.17569,111.7177,134.21805159340835,155.55600808107545,177.12329295806052
29.55759,59.61616,98.69229,125.244,152.2967,180.64560623269878,208.2884553446546
41.08004,70.63763,94.68448,120.7352,145.2831,169.63008218695785,194.05187806208113
35.06833,60.61811,83.16203,108.7118,133.34671816520583,156.67447430161133,179.88083280349582
44.0859,66.62982,95.18546,117.2284,141.2864089965238,164.8436101567005,188.60769218499615
47.09175,73.64349,104.203,140.2733,179.3495,203.8973,233.4549
40.57906,66.62982,95.18546,118.2304,151.7958,171.8348,203.8973
37.57321,64.62592,87.67082,108.7118,140.2733,165.8231,183.3572
44.0859,59.11518,81.6591,110.2147,134.2616,161.3143,189.8699
41.08004,66.62982,93.18155,119.7333,144.7821,169.5959675112487,194.20378949451384
49.09566,69.1347,94.68448,120.2343,142.2772,165.7670045957427,189.06325363071466
49.59663,76.64934,102.1991,127.7489,151.7958,176.1766162963886,200.80269451227792
45.58882,65.62787,89.67473,115.2245,141.2753,165.27943073492438,188.96447525658783
47.09175,74.14446,101.6981,132.7587,156.3045,181.62074211780856,207.19192388509407
52.10151,74.64544,93.68253,122.2382,141.2753,163.13931477267394,185.32274011129562
45.08784,65.62787,91.17764,115.7255,139.41846922861083,162.48778918822998,185.7250047982197
48.0937,74.64544,95.14616,116.8858,139.81979926897296,161.64700508277886,184.186201215011
42.08199,66.12885,87.67082,114.2225,143.2792,175.3416,202.8953
43.58492,66.62982,90.17569,118.2304,138.2694,159.8114,181.8543
48.59468,73.64349,111.7177,138.7704,166.825,192.3748,218.9266
48.0937,73.64349,98.19131,118.2304,141.2753,170.3319,198.3865
40.57906,67.1308,93.18155,120.7352,147.287,168.8289,190.8719
41.58102,76.64934,108.2108,132.7587,159.3104,183.3572,212.4139
48.0937,67.63177,88.1718,111.2167,139.2714,165.3221,187.866
44.58688,68.63373,93.18155,114.7235,137.7684,158.8094,184.3592
50.09761,79.15422,106.2069,125.244,146.786,170.39656929704995,194.17694410665212
49.09566,73.64349,91.67862,116.7274,134.7626,155.92954356542413,177.32818529669254
40.57906,66.62982,84.66496,107.7099,131.31066421176607,153.22610422539464,175.27047230680984
47.60249,65.62836,92.04051,114.7235,138.17027755741037,161.0286160245808,183.93462357972084
43.08395,68.63373,94.68448,116.7274,141.2753,163.8192,191.8738
50.59858,78.15227,102.1991,127.2479,154.3006,181.3533,201.8934
42.58297,67.63177,92.1796,118.2304,138.2694,159.8114,181.8543
43.08395,65.62787,92.68057,120.2343,150.7938,171.3338,190.8719
46.59077,70.13666,91.17764,109.2128,128.2499,149.48399796785787,170.51144945785796
55.60835,80.65715,111.7177,136.2655,167.827,194.84682878173072,222.08945978666924
46.0898,68.13275,101.1972,124.743,153.7997,180.40769752018355,206.58011856041776
44.58688,71.13861,91.67862,112.7196,136.2655,158.8732169578071,181.45855906976766
50.09761,67.63177,91.17764,113.2206,138.2694,161.4120946685608,184.190406435809
49.59663,69.63568,92.68057,113.7216,134.7626,156.98381274682947,178.95800081617693
47.59273,66.62982,87.67082,116.7274,139.7712350962957,162.1477722421126,184.8827523431658
46.59077,61.62006,83.66301,106.7079,129.88607166823618,151.91437133704335,173.5807765750999
42.58297,62.12103,86.66887,113.2206,142.7782,166.3241,192.3748
46.59077,71.13861,95.68643,131.7567,159.8114,191.3729,216.9227
52.60249,70.63763,98.19131,125.745,148.2889,171.8348,191.8738
47.59273,67.63177,84.66496,113.7216,138.2694,162.8172,187.866
49.09566,76.64934,103.702,129.2518,155.8036,181.09530859865876,206.6039285192042
39.57711,67.63177,92.68057,112.7196,140.7743,165.3516315199775,189.6465945729056
57.11127,81.6591,103.2011,126.7469,147.7879,170.25138611501157,193.16721015718366
50.09761,65.62787,90.67667,120.2343,134.2616,156.05343773915658,177.56551803205014
45.08784,70.13666,94.1835,118.2304,148.7899,173.92839900486481,198.97528639988553
54.6064,76.64934,97.69034,120.2343,147.287,170.65309949585182,194.18469662323508
47.09175,68.13275,88.67278,111.7177,137.7684,163.8192,186.8641
51.60054,67.63177,93.68253,115.2245,137.2675,161.3143,182.8563
44.0859,70.13666,94.68448,117.7294,137.7684,166.825,191.3729
44.58688,77.65129,99.19327,121.7372,142.7782,164.8211,190.8719
47.09175,74.64544,101.1972,121.7372,143.2792,166.83363469772866,190.39270710557957
55.10737,75.64739,97.18936,122.7391,144.7821,167.41108297897,190.2221275999467
44.0859,71.63958,100.6962,123.2401,145.784,170.33072578492767,194.75492725972288
54.10542,72.64153,100.1952,127.2479,154.8016,180.0064245638609,205.13411718568756
40.57906,66.62982,85.66692,104.704,123.2401,144.17113805514137,164.8600907234001
44.0859,68.63373,96.18741,117.2284,136.7665,159.96724054872027,182.85920390810304
43.58492,71.63958,99.19327,120.7352,144.7960354464758,168.29240781225823,192.42010660192602
49.59663,82.66106,111.2167,140.7743,164.31104794153606,188.42316298897322,214.4852829845612
54.6064,75.64739,107.7099,130.2538,161.8153,194.3787,225.4392
54.10542,79.15422,106.2069,135.7645,159.8114,190.8719,211.4119
46.59077,67.1308,88.67278,110.7157,135.2635,153.2987,169.8309
48.0937,70.63763,87.16985,111.2167,133.7606,156.3045,181.3533
57.11127,82.66106,101.6981,122.7391,149.7919,172.7770166531016,196.24555300019995
53.60444,78.15227,97.69034,127.2479,153.2987,177.02816955092163,201.26809631873147
63.12299,85.66692,109.2128,132.2577,160.8133,185.17607533633122,210.0590653755819
43.58492,65.62787,88.1718,108.2108,135.7645,159.28299012357274,182.38613926185883
52.60249,71.63958,93.18155,118.2304,138.2694,160.30904158732477,182.3216235638348
48.0937,77.15031,94.1835,116.7274,136.2655,157.5510064291117,179.24182294404437
51.09956,76.64934,103.2011,129.2518,152.37487842064516,175.51781382292697,199.82541332515433
43.08395,63.12299,88.67278,112.7196,136.6378809846661,159.7777077335586,182.86611720644817
68.63373,98.19131,126.246,144.7821,170.8329,203.3963,238.4646
71.13861,90.67667,109.7138,133.2596,155.8036,175.3416,196.3826
42.58297,70.63763,93.68253,116.2265,135.7645,163.3182,187.3651
60.11713,91.17764,118.2304,144.2811,171.3338,203.3963,228.4451
45.08784,67.63177,92.68057,118.2304,141.2753,165.0220209438656,188.561891376125
42.58297,64.12494,84.66496,106.2069,135.2635,158.77912345586438,181.89053437729484
53.10347,83.66301,108.7118,135.2635,155.8036,179.6618463008284,204.17276785694025
47.09175,81.15813,101.1972,127.7489,156.8055,181.57812553610574,207.04831998765115
51.09956,69.1347,93.18155,115.2245,138.06183794523676,160.19089543407193,182.55403327268766
42.58297,66.62982,98.69229,128.7509,153.3453213082662,178.38135342817063,204.10919211363915
47.09175,68.13275,90.17569,111.2167,137.2675,156.8055,184.8602
50.09761,67.63177,91.17764,116.7274,137.7684,159.8114,177.3456
46.0898,71.13861,91.67862,110.2147,134.2616,153.2987,176.3436
33.06442,52.60249,80.65715,109.7138,129.2518,152.7977,175.8426
55.60835,81.6591,99.69424,124.743,145.784,176.8446,198.3865
47.09175,66.12885,91.67862,114.7235,137.2675,159.3104,186.3631
44.0859,70.13666,96.68839,127.2479,150.7938,177.3456,205.9012
52.60249,78.15227,111.2167,140.2733,163.3182,188.868,213.9168
38.57516,59.61616,80.15617,103.2011,128.7509,154.3006,175.8426
44.0859,69.63568,100.1952,122.7391,142.2772,163.3182,183.3572
38.07418,62.12103,84.66496,103.702,129.2518,152.7977,177.3456
42.08199,67.1308,95.68643,120.2343,139.2714,164.3202,186.3631
40.07809,53.60444,79.15422,104.203,129.7528,148.2889,169.3299
43.08395,66.62982,90.17569,118.2304,151.2948,171.3338,187.866
53.81997,78.41319,104.0757,126.8868,147.9158,166.4498,188.9045
43.8401,62.01771,86.61093,108.3528,134.3717,159.6778,186.766
39.91945,63.79983,89.1059,106.2142,127.5997,141.1438,165.3806
45.97865,73.77969,104.7885,142.213,165.737,187.8353,214.9234
54.17639,79.12604,100.8679,124.3918,151.8365,176.7861,194.2509
34.57309,55.95851,81.97743,108.3528,132.946,162.1727,194.9637
38.49375,70.21545,91.95729,117.6198,143.9951,166.4498,188.9045
48.83003,71.64114,107.9964,143.9951,176.7861,209.5771,239.8731
44.19653,76.27466,103.0064,128.3125,153.6186,174.6476,200.3101
41.70156,68.43333,97.66006,122.6097,152.1929,178.2118,203.8743
46.69149,73.42326,98.72934,117.9762,142.9259,166.7373448911753,190.4703466328399
43.48368,63.79983,89.46233,110.4913,134.3717,157.79943961453034,180.6716161858712
40.63229,62.73056,86.61093,110.8477,131.5203,154.31088709035035,176.66720262816511
38.57516,66.62982,89.17375,115.7255,136.7665,159.9687351378724,183.10083929084612
39.57711,57.61225,77.15031,95.18546,116.2265,137.17536500587102,157.3139090917196
46.59077,64.12494,86.16789,108.7118,129.7528,151.73894346045867,173.26361886529332
49.09566,63.12299,82.66106,111.7177,137.2675,160.1368768624734,182.67774750099375
54.6064,83.16203,101.1972,116.7274,137.2675,158.21979609010077,179.60084774935336
48.59468,74.64544,93.18155,117.2284,135.7645,159.3104,180.3514
43.08395,68.63373,94.1835,118.2304,142.2772,164.3202,188.367
43.58492,76.14837,99.19327,122.7391,144.7821,170.3319,191.3729
43.58492,61.11908,83.16203,109.2128,132.7587,159.3104,180.8524
53.60444,76.64934,101.6981,124.2421,140.2733,156.3045,174.8407
46.59077,68.13275,85.16594,108.7118,133.2596,156.8055,175.3416
54.10542,75.14642,101.1972,120.7352,137.7684,162.8172,188.367
46.59077,85.16594,121.2362,145.2831,164.3202,188.367,213.4158
52.60249,77.15031,100.1952,123.7411,159.3104,180.8524,212.9148
38.57516,76.14837,105.205,134.7626,156.3045,180.8524,204.3982
41.58102,67.1308,93.18155,112.7196,131.7567,150.7938,172.3358
39.07613,57.61225,85.66692,104.704,123.2401,143.7801,175.3416
47.09175,71.13861,94.1835,118.2304,141.2753,163.3182,188.367
43.58492,76.14837,102.1991,132.7587,154.3006,180.8524,203.8973
56.10932,79.6552,99.69424,124.2421,143.2792,165.3221,187.3651
46.59077,77.15031,98.69229,119.7333,140.2733,159.8114,183.8582
40.07809,70.13666,96.18741,129.7528,154.8016,180.5522969199794,206.53872303933042
50.59858,72.64153,105.205,138.7704,158.8094,184.45602122302023,210.1786778686324
44.58688,71.13861,108.2108,128.2499,143.7801,168.29696672206288,192.41899867673249
39.57711,64.62592,88.1718,107.2089,134.7626,158.58711186266228,181.95320546369624
42.08199,71.07101,94.38531,118.4517,138.0056,160.8627616776897,183.7706634844203
42.08199,65.12689,89.67473,113.2206,133.7606,156.66429918264785,179.2187013026081
43.58492,65.62787,89.17375,120.2343,149.2909,174.55029468227255,199.69011413334493
44.0859,67.1308,92.68057,113.7216,139.7723,163.82267532714732,187.50613506095334
41.58102,71.13861,94.68448,121.7372,145.2831,167.326,191.3729
43.08395,67.1308,96.68839,120.2343,146.285,176.3436,201.5559
50.59858,70.63763,96.18741,122.7391,148.7899,165.8231,194.3787
43.58492,66.62982,93.18155,120.7352,140.7743,165.3221,189.369
33.5654,60.11713,85.16594,110.7157,130.7548,156.8055,181.8543
42.08199,70.13666,96.68839,118.2304,141.7762,161.8153,180.8524
38.57516,66.12885,85.66692,111.7177,140.7743,166.3241,186.8641
41.58102,74.14446,97.69034,116.7274,141.2753,161.8153,184.8602
34.56735,66.12885,94.1835,123.7411,149.2909,176.8446,205.9012
46.0898,74.64544,98.19131,129.7528,154.8016,181.3533,214.4178
55.10737,84.16399,107.7099,130.7548,146.285,165.3221,183.8582
35.56931,67.1308,90.17569,109.7138,139.2714,166.825,191.3729
47.09175,79.6552,104.704,134.7626,162.3163,192.3748,221.9324
44.58688,77.15031,105.706,137.2675,160.8133,190.3709,219.9285
51.09956,78.15227,99.19327,131.2557,151.7958,169.3299,193.3768
49.59663,84.66496,111.2167,137.7684,161.8153,183.3572,210.9109
42.58297,66.62982,88.67278,109.2128,129.7528,151.83140033183412,173.60923826595575
45.08784,67.1308,87.16985,111.2167,134.7626,157.2879563887526,179.64016503227708
41.58102,64.62592,86.66887,111.2167,135.0334706145775,157.7086301768973,180.4579611995287
42.58297,67.63177,90.67667,115.7255,139.52683726796027,162.42710172605297,185.70195604821424
35.06833,52.60249,79.6552,101.6981,122.7391,145.77900642017255,167.7382975363355
38.57516,61.11908,82.66106,106.7079,125.244,147.04941586431812,168.4074034279838
38.07418,64.12494,84.16399,106.7079,126.246,147.9926383772148,169.4677273003299
39.07613,55.60835,76.14837,99.69424,119.2323,140.58044791125522,161.14750642204393
44.58688,61.62006,91.17764,109.7138,139.7723,160.3123,181.3533
46.6286,69.19083,87.24062,111.683,132.3651,156.4314,183.1301
45.08784,67.1308,97.69034,122.7391,144.2811,165.8231,190.8719
52.10151,77.65129,100.1952,122.2382,149.2909,176.3436,198.3865
44.58688,69.1347,91.67862,116.7274,147.287,168.328,193.3768
39.07613,67.1308,88.1718,112.7196,138.2694,167.326,191.3729
40.07809,63.62396,89.67473,119.2323,142.2772,165.3221,189.8699
46.0898,74.14446,95.18546,122.7391,148.2889,169.3299,190.8719
38.07418,69.1347,99.69424,132.2577,155.3026,187.866,208.907
41.58102,68.63373,95.18546,112.7196,137.2675,164.3202,191.3729
42.58297,66.12885,89.17375,116.2265,137.7684,157.8075,176.3436
37.57321,57.11127,77.65129,99.69424,125.745,149.7919,170.8329
48.59468,74.64544,97.69034,123.2401,143.7801,171.3338,189.8699
51.09956,71.63958,96.18741,118.2304,141.2753,166.3241,190.8719
44.0859,77.15031,99.19327,129.7528,146.285,168.328,202.3943
40.57906,64.62592,89.17375,117.7294,149.7919,174.8407,193.8777
41.58102,70.63763,91.17764,110.2147,129.7528,151.43850636018303,173.07137586159962
45.08784,71.63958,91.67862,114.7235,134.7626,156.7198605855046,178.75141835592603
38.07418,55.60835,86.16789,110.7157,135.62642172729923,160.02522847278536,183.88600067986897
46.59077,70.63763,91.67862,111.7177,134.84428217242555,156.66321133568334,178.77898403180353
41.58102,69.63568,94.1835,114.2225,136.7665,160.0490550578561,183.15594177294219
47.09175,75.64739,103.702,123.2401,151.2948,176.5482655579995,201.79360954353848
37.07223,65.12689,99.19327,114.7235,140.04730169654516,164.71047220581764,189.34103379998413
43.58492,65.62787,88.1718,104.203,127.7644047115764,149.67623922989358,171.30726444119375
48.59468,72.14056,93.68253,109.2128,127.2479,145.2831,165.8231
47.59273,66.12885,92.68057,111.7177,133.2596,152.7977,173.8387
