0,1,2,3,4,5
4.339354911498855,3.9922056177519005,4.435781855345606,4.073684810858813,3.8386537073717535,3.8386537073717535
4.1585488327993065,4.339353028499569,4.43578579058123,3.9139249622306234,4.5366081595434355,4.5366081595434355
4.53659786915998,5.703153159318724,4.75263260201407,5.870887443345933,3.0244008661884103,3.629276648871111
1.735743471000934,4.752625825768738,5.25290091453005,2.404944566027752,2.935443721672969,2.9792584029983247
4.752628084515036,3.5644689458118735,4.752637119521696,4.642094513044285,4.642094513044285,4.642094513044285
4.536597869159983,4.642100977765727,2.734391342260757,66.5335994677312,66.5335994677312,66.5335994677312
4.247029309173965,3.383224619048908,4.868542061525713,5.25290091453005,4.536608159543432,2.734384613070907
2.8114124226756148,5.252903673828302,4.752637119521696,5.703140148966017,5.544743306108648,4.990244072837598
5.544731008464585,3.5019351693745966,3.838655180898544,3.838655180898544,3.838655180898544,3.838655180898544
3.6292779660364904,4.868544431797048,3.9922151803982238,3.9922151803982238,3.9922151803982238,3.9922151803982238
2.6974368685131704,4.073679832392516,4.435791693447758,5.54471256210078,5.54471256210078,5.54471256210078
5.870890890079895,3.766232934727794,4.435783822962544,3.838668442690601,3.838668442690601,3.838668442690601
3.8386596014857144,4.247027505448937,4.073683151368697,4.158540186053086,4.158540186053086,4.158540186053086
3.9139280259947435,4.642100977765731,3.383224619048907,5.25290091453005,5.25290091453005,5.25290091453005
6.883117777028286,4.247027505448935,5.118212801980952,4.53659992723294,4.53659992723294,4.53659992723294
4.43578579058123,3.9922056177519005,4.868546802070692,5.870887443345933,5.870887443345933,5.870887443345933
4.919332781056241,4.118509280854737,4.8519429605585565,4.8519429605585565,4.8519429605585565,4.8519429605585565
4.801856205534811,5.783807075331195,4.838364748835649,4.838364748835649,4.838364748835649,4.838364748835649
5.394872281793602,3.383225763670177,2.0578388535203556,2.4951282620683113,6.6536698315956135,4.8685491723466425
3.4415577040817906,2.6614721826919676,3.1684172171791585,2.464322767138748,3.5644778396412717,3.1684172171791585
3.5019351693745966,3.1189122731069294,3.992207211523107,3.992207211523107,3.992207211523107,3.992207211523107
3.6292779660364904,3.219521115551189,3.9922024302133083,3.9922024302133083,3.9922024302133083,3.9922024302133083
3.1189113003458555,4.435783822962547,3.272298423144834,1.5237421889166045,3.629289820567909,3.5019278112600984
4.073678172906454,3.0243972073925955,1.5122004330942038,2.9792584029983273,4.073684810858815,4.642094513044285
3.9139280259947435,3.272299493938884,3.6964928045919305,3.8386537073717513,4.752625825768738,3.992207211523107
4.642100977765729,3.5644702163562134,3.9922103990693345,3.8386537073717513,3.992207211523107,4.752625825768738
3.5644702163562134,4.158547103447187,3.766227260932133,3.913940281099193,3.913940281099193,3.913940281099193
4.1585471034471855,3.9139264941120846,4.43578579058123,3.766237190085756,3.766237190085756,3.766237190085756
4.247027505448935,3.8386596014857144,4.247027505448937,3.766237190085756,3.766237190085756,3.766237190085756
3.8386596014857153,3.9139264941120846,4.158545374096504,4.1585574795814795,4.1585574795814795,4.1585574795814795
5.544734082870488,3.9922056177519005,4.158555750222172,4.158540186053089,4.158540186053089,4.158540186053089
3.9139280259947435,3.564471486901459,5.394881013201813,3.7662230055966073,3.7662230055966073,3.7662230055966073
4.688841448233081,4.64209882285658,4.247029309173967,4.247029309173967,4.247029309173967,4.247029309173967
4.43578579058123,4.990259014403883,5.118212801980952,5.118212801980952,5.118212801980952,5.118212801980952
2.526711765102725,1.8831185950428784,3.7662230055966095,4.247023898003471,4.8685491723466425,5.394878102729267
2.5591070558932016,2.5591070558932016,2.5591070558932016,2.321052643795014,3.219523188615764,2.77236396703105
3.8386596014857153,2.376312912884368,2.464322767138749,2.9792672790054007,4.158540186053089,3.3268349157978068
4.1585471034471855,2.6614707660058854,4.2470238980034765,2.851578205958088,2.4342745861733195,3.272294139975655
3.5019363957300196,4.868544431797048,3.441558888514141,4.073684810858815,3.7662230055966055,3.6292766488711146
3.8386596014857153,3.501936395730018,3.0709295673090953,5.252900914530047,6.23783621937223,4.752625825768738
4.642100977765727,3.024399036789395,4.435779887730412,4.158557479581482,4.2470238980034765,6.439025646639146
4.868544431797048,3.383225763670177,4.435781855345606,3.6964887053787603,3.992207211523107,3.992207211523107
4.536597869159983,4.642100977765727,3.913923430350364,4.868549172346639,4.868549172346639,4.868549172346639
4.868542061525713,3.766232934727794,4.990266485220576,4.536587578823211,4.536587578823211,4.536587578823211
4.868544431797048,4.990256524136623,4.339349262505895,4.247041935292069,4.247041935292069,4.247041935292069
4.752623567024587,4.247027505448937,4.339360560506524,4.868549172346639,4.868549172346639,4.868549172346639
3.441556519650256,4.247029309173964,2.9792557402065167,3.629276648871111,3.629276648871111,3.629276648871111
4.339354911498857,3.8386596014857153,4.24703291662862,3.9139249622306256,3.9139249622306256,3.9139249622306256
4.43578579058123,4.642100977765729,4.339349262505897,4.339349262505897,4.339349262505897,4.339349262505897
4.247029309173967,3.9922056177519005,5.544746380528182,5.544746380528182,5.544746380528182,5.544746380528182
4.642100977765729,4.435785790581232,4.158547103447185,3.9139249622306256,3.9139249622306256,3.9139249622306256
3.6934891542537733,3.3241398704981586,3.5457535169442704,3.6428943524208837,3.6428943524208837,3.6428943524208837
3.838661075017034,2.3483566317708697,3.2723048479196324,3.2723048479196324,3.2723048479196324,3.2723048479196324
4.073678172906456,3.6292792832028247,3.024397207392593,3.024397207392593,3.024397207392593,3.024397207392593
4.868544431797048,4.752625825768736,5.118212801980952,4.339362443512349,4.339362443512349,4.339362443512349
4.752628084515036,4.43578579058123,3.9922135866206547,5.118204943162334,5.118204943162334,5.118204943162334
5.118215421592524,4.990256524136623,5.118228519690593,5.118228519690593,5.118228519690593,5.118228519690593
5.118212801980952,4.752625825768736,4.339347379511511,4.339347379511511,4.339347379511511,4.339347379511511
3.9922056177519005,2.8929032743325704,3.3832291975386335,3.3268349157978085,3.3268349157978085,3.3268349157978085
4.43578579058123,2.811413213079819,2.7723662728335556,4.990244072837598,4.990244072837598,4.990244072837598
2.321049950155452,3.9139341535373746,3.5644651341842906,3.5644651341842906,3.5644651341842906,3.5644651341842906
3.0709286242485443,4.752625825768734,4.642107442505179,4.642107442505179,4.642107442505179,4.642107442505179
2.770116098335798,4.92465523719848,4.091252942122273,4.665462977218544,4.665462977218544,4.665462977218544
5.118212801980953,4.990256524136623,3.838664022083066,4.339354911498857,4.339354911498857,4.339354911498857
4.339354911498857,4.247029309173964,3.913923430350364,2.559109020603386,2.559109020603386,2.559109020603386
4.435785790581232,3.6292792832028247,4.990263994945859,4.073668216018478,4.073668216018478,4.073668216018478
3.168418221066243,4.990256524136623,4.868537320989967,3.9922072115231093,3.9922072115231093,3.9922072115231093
3.992207211523107,2.217892895290615,4.990244072837601,3.992207211523107,3.992207211523107,3.992207211523107
4.59989641033284,3.93546467605616,4.024909359041234,4.024909359041234,4.024909359041234,4.024909359041234
6.237820655170777,6.23782065517078,5.25290643312945,5.25290643312945,5.25290643312945,5.25290643312945
2.6614714743487373,2.9792592905966537,6.439025646639152,3.913924962230621,3.913924962230621,3.913924962230621
3.4093737321391426,2.6593092444237616,2.9879912631135457,2.58185780159972,2.58185780159972,2.58185780159972
4.86854443179705,3.2195221520831425,3.2722973523514898,3.6964887053787603,3.6964887053787603,3.6964887053787603
1.9379642151031753,3.4415553352195354,4.868549172346639,4.4357897258238355,4.4357897258238355,4.4357897258238355
4.642100977765729,3.7662315162772746,4.990259014403883,4.642094513044288,4.642094513044288,4.642094513044288
4.868544431797047,4.435785790581232,3.766228679379446,4.990268975497779,4.990268975497779,4.990268975497779
3.992207211523106,4.339354911498857,4.868544431797048,4.868544431797048,4.868544431797048,4.868544431797048
4.247029309173966,4.53659786915998,4.752625825768738,4.752625825768738,4.752625825768738,4.752625825768738
1.3654624835086269,5.540227592549496,5.540227592549496,5.540227592549496,5.540227592549496,5.540227592549496
1.3778813393392426,4.665462977218544,4.665462977218544,4.665462977218544,4.665462977218544,4.665462977218544
3.7662315162772755,4.868544431797048,3.4048429805586875,2.5853421441793603,2.903212695168473,3.808551722036662
3.7662329347277947,2.7723655042322926,3.8386537073717513,2.348360492122425,3.838653707371749,3.9139249622306234
2.767124349033997,3.2635414123823985,4.339354911498857,4.339354911498857,4.339354911498857,4.339354911498857
3.162428327514992,3.5419168145416946,4.851954731262356,4.851954731262356,4.851954731262356,4.851954731262356
2.3763134775708084,2.8929049481114104,3.5019278112601,2.4643288400404146,1.7822357434507294,2.348354977338373
3.0243999514886246,1.848244011088725,2.036838256710873,2.811413213079819,2.6974390513646336,1.9010503303074942
2.686174020560513,2.2657030782521734,3.1799434606052697,2.488026373079555,1.2878084462204755,1.8831150489139135
3.0922233982978553,2.0775875053887427,3.7990168144484215,2.659312780391291,2.6071676252352955,2.7992777863311264
3.383225763670177,4.073679832392516,3.9139310897636626,4.073684810858813,4.073684810858813,4.073684810858813
3.1684182210662426,4.642100977765731,2.93544889177998,3.6964887053787585,3.6964887053787585,3.6964887053787585
3.6292792832028256,3.838659601485713,3.5019327166663294,4.752625825768734,4.752625825768734,4.752625825768734
3.9139280259947444,3.326838236150289,3.9922119928443585,3.9139249622306234,3.9139249622306234,3.9139249622306234
3.6292779660364904,3.6292806003701146,7.984414423046214,6.439025646639152,6.439025646639152,6.439025646639152
4.073679832392519,3.4415577040817897,3.696490071782141,5.25290091453005,5.25290091453005,5.25290091453005
4.536599927232938,4.339354911498857,5.703149906724982,5.703149906724982,5.703149906724982,5.703149906724982
4.43578579058123,4.752628084515033,5.25290091453005,5.25290091453005,5.25290091453005,5.25290091453005
4.339354911498857,2.979258402998326,5.118225900065615,4.868525469690995,3.913940281099191,3.913940281099191
4.64209882285658,4.158548832799307,4.07368149187993,4.536587578823208,4.8685491723466425,4.8685491723466425
3.838661075017035,4.073678172906454,4.339358677502336,4.990244072837601,4.990244072837601,4.990244072837601
4.460211788696575,4.752628084515035,4.990259014403883,3.8386581279555267,3.8386581279555267,3.8386581279555267
2.6610394552320025,2.801091417259822,4.435061824761839,3.670398238208845,4.529436809827067,2.887519562945039
2.5570307349980284,2.581856468402466,4.195898090027188,3.6964887053787625,3.5019278112600984,2.146346489006413
3.4415577040817906,3.5019351693745966,4.642109597422328,4.073668216018481,4.752625825768738,3.564477839641268
4.642100977765729,3.7662329347277947,4.158540186053086,3.9922072115231093,3.8386684426905986,5.252900914530047
3.501933943020033,3.7662357716320343,3.5019278112600984,2.9792584029983247,2.9792584029983247,2.9792584029983247
4.372739293785115,4.319411868879932,4.599898526238511,4.024906119064771,4.024906119064771,4.024906119064771
3.992207211523107,3.992207211523107,4.158548832799307,4.073684810858815,4.073684810858815,4.073684810858815
4.339354911498857,4.247027505448937,3.6964928045919305,4.158540186053086,4.158540186053086,4.158540186053086
4.642100977765729,4.435783822962545,4.752628084515033,4.868532580463455,4.868532580463455,4.868532580463455
4.642100977765728,4.158548832799307,5.118212801980952,4.642096667949433,4.642096667949433,4.642096667949433
4.642100977765729,3.9922072115231058,5.118210182372067,5.118210182372067,5.118210182372067,5.118210182372067
3.501935169374596,4.43578579058123,6.653678685871845,6.653678685871845,6.653678685871845,6.653678685871845
4.339354911498857,4.435783822962544,4.536608159543438,5.394848998176538,5.394878102729267,3.992207211523107
3.441556519650256,4.43578579058123,3.9139341535373746,3.9922072115231044,4.752625825768738,3.5644651341842906
4.073679832392517,4.073678172906454,4.536604043384453,3.9139249622306234,3.383224619048907,3.383224619048907
3.0243990367893945,3.6292806003701146,4.536587578823208,3.6964887053787625,3.50194007480144,3.50194007480144
3.383224619048907,3.4415577040817915,3.0709295673090953,4.247023898003471,4.247023898003471,4.247023898003471
3.6292792832028256,3.1189142186308954,4.339354911498857,3.3268349157978085,3.3268349157978085,3.3268349157978085
3.6292792832028247,2.169678868000426,2.734384613070906,5.394878102729267,5.394878102729267,5.394878102729267
2.7415587406375765,2.922319772503251,2.439738460037084,2.6704908095058784,2.6704908095058784,2.6704908095058784
3.6292779660364904,4.247029309173967,3.9922119928443585,4.33935491149886,4.33935491149886,4.33935491149886
3.8386596014857144,4.158548832799307,5.394872281793598,4.339354911498857,4.339354911498857,4.339354911498857
6.653678685871845,5.870890890079901,3.6964873389763904,3.6964873389763904,3.6964873389763904,3.6964873389763904
7.699823905027292,5.286446080893198,3.472469394522874,3.472469394522874,3.472469394522874,3.472469394522874
2.526713041957839,2.4951295072019417,3.8386537073717513,3.1189083820662766,4.07368481085881,3.1189181096861125
3.070928624248544,2.7343890991937916,4.536587578823213,4.5366081595434355,3.5644651341842906,3.629276648871111
3.272300564733632,4.073684810858813,5.25290091453005,4.990244072837605,5.544743306108644,4.4357897258238355
2.6264511470894063,3.913923430350364,6.883117777028282,3.6964887053787603,5.703140148966021,4.8685491723466425
4.247027505448937,5.252903673828299,3.6964928045919323,4.073668216018478,4.073668216018478,4.073668216018478
4.247027505448937,5.252903673828299,3.6964928045919323,4.073668216018478,4.073668216018478,4.073668216018478
4.642100977765729,4.536595811088891,4.24702209428304,4.752625825768738,4.752625825768738,4.752625825768738
3.696485972575031,5.118212801980952,4.4357936610734265,4.158540186053089,4.158540186053089,4.158540186053089
3.9139280259947458,3.5644702163562116,5.252917470363042,3.024391719215472,3.024391719215472,3.024391719215472
4.536599927232938,3.383225763670177,3.766230097827827,3.56447783964127,3.56447783964127,3.56447783964127
4.1585488327993065,4.868544431797048,5.7031694223430796,5.7031694223430796,5.7031694223430796,5.7031694223430796
3.6292779660364904,4.53659786915998,3.383231486788144,3.383231486788144,3.383231486788144,3.383231486788144
3.024399036789395,3.838662548549484,3.992207211523107,3.838653707371749,3.2723048479196337,3.1189083820662766
3.5644702163562134,4.158548832799307,4.073684810858813,3.441558888514143,4.158540186053084,3.50194007480144
3.326838236150289,3.1684202288423196,3.9139249622306234,4.247023898003474,4.435789725823841,5.11820494316233
3.219521115551189,3.272300564733632,3.32684266329724,4.990244072837605,4.1585574795814795,5.703140148966021
5.252903673828299,3.992207211523107,4.073679832392519,4.5366081595434355,4.5366081595434355,4.5366081595434355
4.990259014403883,3.8386596014857153,5.252917470363038,4.247023898003474,4.247023898003474,4.247023898003474
3.9139280259947444,5.252903673828299,4.642098822856582,4.435783822962544,4.435783822962544,4.435783822962544
5.118212801980952,4.339354911498858,4.5366081595434355,4.536587578823208,4.536587578823208,4.536587578823208
4.990256524136623,3.9139295578786037,5.118212801980952,4.435791693447758,4.435791693447758,4.435791693447758
3.5019363957300196,4.247025701725439,4.24703291662862,5.11820494316233,5.11820494316233,5.11820494316233
4.990256524136623,4.247027505448935,4.990259014403883,4.990259014403883,4.990259014403883,4.990259014403883
4.752628084515035,4.752625825768738,6.048801732376815,6.048801732376815,6.048801732376815,6.048801732376815
3.8386596014857153,3.326838236150289,3.6964873389763904,6.237836219372225,4.2470238980034765,3.383224619048907
4.073679832392517,3.6964873389763904,2.851575766510695,2.851578205958088,5.252900914530047,3.1189083820662766
3.4415577040817915,4.158548832799306,3.383221185189746,4.435789725823838,4.435789725823838,4.435789725823838
3.4415577040817897,3.992207211523107,4.247022094283042,3.6964887053787585,3.6964887053787585,3.6964887053787585
4.43578579058123,4.247027505448937,5.394881013201813,5.25290091453005,5.25290091453005,5.25290091453005
5.3948722817935995,4.642100977765729,5.394872281793602,6.237824546213856,6.237824546213856,6.237824546213856
4.752625825768736,3.6292779660364904,4.990249053349755,4.642116062185787,4.642116062185787,4.642116062185787
4.990259014403883,2.4951288846349713,2.892906621892186,4.2470238980034765,4.2470238980034765,4.2470238980034765
3.7662315162772755,4.868544431797048,5.394881013201813,5.394881013201813,5.394881013201813,5.394881013201813
4.513961457088703,4.513961457088701,5.399396023560805,5.399396023560805,5.399396023560805,5.399396023560805
3.1286027816407334,2.9879939415434844,3.092222442113597,4.029252372222334,2.6071676252352955,2.607174422576046
2.079273984061533,3.17067355252411,2.4853365145640725,3.6428943524208837,2.439738460037084,2.374383253949787
3.3832269082922215,3.8386596014857153,3.6964873389763904,2.811413213079819,4.5366081595434355,2.592339119434248
3.5644702163562143,3.6292792832028247,3.9922135866206547,2.7723639670310476,4.536587578823208,3.6964887053787625
3.7662329347277947,4.339356794499777,5.118223280443322,4.247023898003474,4.4357897258238355,4.435770049680628
4.642100977765729,3.9139295578786037,4.642094513044285,5.544743306108644,4.536587578823208,4.5366081595434355
3.070928624248544,3.0243953779980077,4.642116062185784,4.158540186053089,4.339354911498854,3.8386684426906026
4.53659786915998,4.073679832392516,4.868553912905465,4.868525469690995,3.6964887053787625,4.4357897258238355
3.5644702163562134,3.1189093548255302,4.073684810858813,4.536587578823211,4.5366081595434355,4.339354911498854
3.7662315162772746,5.2529064331294535,5.118204943162334,3.5644778396412717,4.247023898003471,5.394878102729267
4.339354911498858,4.642100977765727,3.696490071782141,3.7662230055966073,4.5366081595434355,3.6964887053787625
4.073679832392516,4.868544431797048,4.536606101463009,3.5644651341842906,3.32683491579781,3.629289820567909
4.339354911498857,3.3832280529150403,4.158540186053089,3.8386684426905986,4.2470238980034765,3.766237190085756
3.3268393429359224,3.9922056177519005,4.868534950725558,5.118231139318249,4.642094513044292,5.11820494316233
3.3832257636701777,3.9922056177519005,3.5019388484434404,4.158540186053089,4.247023898003471,4.33935491149886
4.536597869159983,4.339354911498854,3.5644651341842923,4.868549172346635,4.8685491723466425,4.9902689754977825
4.43578579058123,3.838661075017035,3.99219764891496,5.118231139318253,3.9139249622306234,3.32683491579781
4.339354911498857,4.642098822856578,3.50194007480144,4.536587578823211,4.752625825768738,4.1585574795814795
3.272300564733631,4.43578579058123,4.642103132676881,3.6964887053787603,4.339354911498854,3.441558888514141
3.766232934727794,5.394872281793602,4.75263260201407,3.0709229658974,5.118231139318249,3.8386537073717535
4.642100977765729,3.6964928045919323,3.0709229658974,3.1684172171791585,3.50194007480144,4.642094513044285
3.9922072115231058,3.7662386085405495,4.536587578823208,3.9139249622306234,4.33935491149886,3.8386684426905986
4.158548832799306,4.752619049542728,5.252900914530047,3.168417217179157,3.219523188615767,3.8386684426905986
3.383225763670177,4.339349262505897,5.118231139318253,4.752625825768734,4.752625825768738,4.007309332221974
3.992207211523107,3.4415553352195354,4.990268975497779,3.9139249622306256,4.752625825768738,3.9139249622306234
4.247029309173967,3.766228679379446,4.073684810858813,3.9139249622306234,4.536587578823213,3.1684272560786257
3.9139280259947444,4.339358677502333,4.536587578823211,3.8386684426905986,3.272294139975655,3.383224619048907
4.990256524136624,3.6292792832028247,4.247020290564138,3.0709323964942232,3.219523188615767,3.0709229658974
4.339354911498857,3.913923430350364,3.5019400748014387,3.441558888514141,4.2470238980034765,4.158557479581485
4.64209882285658,4.43578579058123,3.3832280529150403,4.642094513044282,3.8386537073717535,4.1585574795814795
3.024399036789395,4.339354911498857,4.158547103447185,3.8386537073717513,3.913940281099191,5.11820494316233
3.5019363957300187,4.073679832392516,4.752634860766809,3.838653707371749,3.5644651341842906,4.8685491723466425
3.5019351693745966,3.3268393429359224,4.073684810858813,3.219523188615767,4.752625825768738,3.992207211523107
3.6292779660364904,4.752628084515036,4.642096667949433,4.5366081595434355,4.073668216018478,4.5366081595434355
5.252903673828302,4.158547103447185,3.441558888514141,3.8386537073717535,4.642094513044285,4.642116062185787
3.6964887053787603,4.536595811088893,4.99026150467363,4.752625825768734,3.76623719008576,5.11820494316233
5.118212801980952,4.247029309173967,4.247023898003474,4.642116062185787,4.339336081579518,4.8685491723466425
3.9167333816919343,4.988620955600276,4.540919817800134,4.429364917658104,4.8685491723466425,4.158540186053089
2.935446306724197,4.247036524089404,3.383224619048907,4.536587578823208,4.536587578823213,3.766237190085756
3.5644702163562134,4.99025154360956,4.158557479581482,4.2470238980034765,3.9139249622306234,4.868549172346635
4.247027505448937,3.5644702163562116,3.8386596014857153,4.642094513044288,4.1585574795814795,4.33935491149886
4.53659786915998,4.24703291662862,4.158540186053089,5.118231139318249,4.752625825768738,3.9139249622306234
3.4415577040817906,4.990256524136623,4.158555750222172,5.394848998176543,3.501940074801437,3.38322461904891
4.247027505448937,4.752628084515033,3.6292806003701146,3.8386537073717513,4.990268975497775,3.992207211523107
3.9139280259947444,3.6292792832028247,4.536589636886828,4.4357897258238355,3.992207211523107,3.50194007480144
4.868544431797047,4.990259014403883,4.339347379511511,4.5366081595434355,3.6292766488711146,4.339354911498854
3.5644702163562134,4.073674853938388,5.544743306108644,5.118204943162334,3.992207211523107,4.339354911498854
3.8386596014857153,3.6292792832028247,3.6292779660364904,4.536608159543438,4.073668216018478,3.564477839641268
6.04879807357879,3.3832257636701777,3.8386566544264697,4.4357897258238355,5.394878102729267,5.703140148966021
3.383225763670177,4.642100977765731,4.642103132676877,5.11820494316233,4.158557479581485,4.536587578823208
3.441556519650255,3.6292792832028247,3.272299493938883,3.2723048479196324,4.2470238980034765,3.9139249622306234
3.766231516277277,3.6292779660364904,3.838664022083066,4.990244072837605,4.1585574795814795,4.8685491723466425
3.9139280259947444,3.6292792832028247,3.766228679379446,4.752625825768738,4.752625825768738,4.752625825768738
3.9922056177519005,3.441556519650255,3.441556519650256,4.752625825768738,4.752625825768738,4.752625825768738
4.990259014403883,3.6292779660364904,3.6292792832028247,4.33935491149886,4.33935491149886,4.33935491149886
4.339356794499778,3.5019351693745966,4.752628084515036,5.394878102729267,5.394878102729267,5.394878102729267
4.642103132676879,3.6292779660364913,4.868539691256686,4.5366081595434355,4.5366081595434355,4.5366081595434355
4.642100977765729,3.1684182210662426,4.642105287590028,4.642094513044285,4.642094513044285,4.642094513044285
4.073679832392516,4.339354911498858,4.642094513044285,4.642094513044285,4.642094513044285,4.642094513044285
5.453820592208563,4.363055046047682,5.2518222510255494,5.2518222510255494,5.2518222510255494,5.2518222510255494
3.3268382361502895,2.559107055893201,3.6292753317066926,3.7662371900857576,3.7662371900857576,3.7662371900857576
3.5644702163562134,4.339354911498857,3.8386669691536244,4.435770049680626,4.435770049680626,4.435770049680626
3.992207211523107,4.247027505448937,4.1585557502221695,4.1585557502221695,4.1585557502221695,4.1585557502221695
4.247027505448937,3.5644702163562116,4.642107442505179,4.642107442505179,4.642107442505179,4.642107442505179
2.0792739840615333,4.435783822962544,5.25290091453005,5.118231139318249,5.54471256210078,5.252900914530055
5.118212801980952,2.4342739936041884,6.65366983159562,5.252900914530047,4.158540186053089,4.247041935292066
3.366217916156264,4.2211315756260035,3.3241365555297016,4.359539981341167,4.432172251942401,3.366221315586616
3.854076938937933,3.3241431854732273,5.658092770089058,3.9107565358518612,3.545747230771413,3.6428943524208837
3.6964873389763913,4.43578579058123,3.6964928045919305,3.2722941399756538,3.2722941399756538,3.2722941399756538
3.6964873389763913,4.158548832799306,3.5644727574476103,5.544712562100784,5.544712562100784,5.544712562100784
3.614203966155148,4.024906119064773,4.4834384027123,4.427403858925206,4.427403858925206,4.427403858925206
4.073679832392517,3.766232934727794,3.766227260932133,4.158557479581485,4.158557479581485,4.158557479581485
4.924652811976756,3.545748488004201,4.924652811976756,4.665462977218544,4.665462977218544,4.665462977218544
4.536599927232938,3.5019351693745957,3.6292726973807174,4.073684810858815,4.073684810858815,4.073684810858815
4.432186002890673,4.585021194260469,4.029257242690627,4.029257242690627,4.029257242690627,4.029257242690627
4.748773273144215,3.7455091345476776,4.835108301590846,4.835108301590846,4.835108301590846,4.835108301590846
3.0016265814444845,3.892225823828518,4.660418598798543,3.6141922099701125,3.6141922099701125,3.6141922099701125
3.7662315162772746,3.838661075017035,3.696490071782141,3.564465134184289,3.564465134184289,3.564465134184289
2.6614714743487387,3.9139249622306234,4.073684810858815,4.752625825768738,4.752625825768738,4.752625825768738
3.219521115551188,3.3268393429359224,2.7723678100373577,3.992207211523107,3.992207211523107,3.992207211523107
5.605560267340381,4.752625825768738,2.851575766510695,4.9902689754977825,3.2722941399756524,3.1684172171791585
3.5936643697161896,4.585021194260472,3.4990898867204634,4.289213058080233,5.540258286841332,5.427143314573512
4.642100977765727,4.073679832392519,4.339354911498854,5.118204943162338,3.441558888514141,3.383224619048907
2.903211852304323,4.599894294429113,4.786372240955551,3.5419168145416937,3.9796876741113354,4.988625932873048
4.158548832799306,4.073679832392519,3.9922008364459174,4.339354911498857,4.339354911498857,4.339354911498857
1.937964590673778,4.435775952505259,4.8685491723466425,4.339354911498854,4.339354911498854,4.339354911498854
4.665458623913648,3.0922233982978553,4.289211218346156,4.432191896180337,4.432191896180337,4.432191896180337
3.593664369716191,3.3241409754891142,3.969120244497806,4.585031705494245,4.585031705494245,4.585031705494245
3.441556519650256,2.32104941142829,4.642094513044285,5.703172674959081,5.703172674959081,5.703172674959081
3.168418221066243,4.868544431797045,4.990259014403883,4.9902689754977825,4.9902689754977825,4.9902689754977825
